,b,delta,H,MAPE
848,-13.5,1118,"[-295208.0, -644831.0, -861383.5, -1061008.5, -1521511.0]",0.3781722933378225
849,-13.5,1119,"[-300571.0, -653554.0, -871441.5, -1072611.5, -1535094.0]",0.376424771590825
850,-13.5,1120,"[-305868.0, -662155.0, -881347.5, -1084032.5, -1548435.0]",0.3747267527295721
851,-13.5,1121,"[-311099.0, -670634.0, -891101.5, -1095271.5, -1561534.0]",0.37307578527211877
852,-13.5,1122,"[-316264.0, -678991.0, -900703.5, -1106328.5, -1574391.0]",0.3714695681015794
853,-13.5,1123,"[-321363.0, -687226.0, -910153.5, -1117203.5, -1587006.0]",0.3699059388892638
854,-13.5,1124,"[-326396.0, -695339.0, -919451.5, -1127896.5, -1599379.0]",0.36838286356406025
855,-13.5,1125,"[-331363.0, -703330.0, -928597.5, -1138407.5, -1611510.0]",0.36689842671912637
856,-13.5,1126,"[-336264.0, -711199.0, -937591.5, -1148736.5, -1623399.0]",0.3654508228597134
857,-13.5,1127,"[-341099.0, -718946.0, -946433.5, -1158883.5, -1635046.0]",0.36403834840705207
858,-13.5,1128,"[-345868.0, -726571.0, -955123.5, -1168848.5, -1646451.0]",0.3626593943829083
859,-13.5,1129,"[-350571.0, -734074.0, -963661.5, -1178631.5, -1657614.0]",0.361312439707879
860,-13.5,1130,"[-355208.0, -741455.0, -972047.5, -1188232.5, -1668535.0]",0.35999604505390137
861,-13.5,1131,"[-359779.0, -748714.0, -980281.5, -1197651.5, -1679214.0]",0.35870884719794427
862,-13.5,1132,"[-364284.0, -755851.0, -988363.5, -1206888.5, -1689651.0]",0.35744955382956134
863,-13.5,1133,"[-368723.0, -762866.0, -996293.5, -1215943.5, -1699846.0]",0.35621693877000726
864,-13.5,1134,"[-373096.0, -769759.0, -1004071.5, -1224816.5, -1709799.0]",0.35500983756505405
865,-13.5,1135,"[-377403.0, -776530.0, -1011697.5, -1233507.5, -1719510.0]",0.3538271434175587
866,-13.5,1136,"[-381644.0, -783179.0, -1019171.5, -1242016.5, -1728979.0]",0.3526678034292986
867,-13.5,1137,"[-385819.0, -789706.0, -1026493.5, -1250343.5, -1738206.0]",0.35153081512466455
868,-13.5,1138,"[-389928.0, -796111.0, -1033663.5, -1258488.5, -1747191.0]",0.3504152232315264
869,-13.5,1139,"[-393971.0, -802394.0, -1040681.5, -1266451.5, -1755934.0]",0.34932011669701213
870,-13.5,1140,"[-397948.0, -808555.0, -1047547.5, -1274232.5, -1764435.0]",0.348244625918101
871,-13.5,1141,"[-401859.0, -814594.0, -1054261.5, -1281831.5, -1772694.0]",0.34718792016885625
872,-13.5,1142,"[-405704.0, -820511.0, -1060823.5, -1289248.5, -1780711.0]",0.34614920520784215
873,-13.5,1143,"[-409483.0, -826306.0, -1067233.5, -1296483.5, -1788486.0]",0.34512772105081074
874,-13.5,1144,"[-413196.0, -831979.0, -1073491.5, -1303536.5, -1796019.0]",0.3441227398951169
875,-13.5,1145,"[-416843.0, -837530.0, -1079597.5, -1310407.5, -1803310.0]",0.3431335641835582
876,-13.5,1146,"[-420424.0, -842959.0, -1085551.5, -1317096.5, -1810359.0]",0.34215952479644435
877,-13.5,1147,"[-423939.0, -848266.0, -1091353.5, -1323603.5, -1817166.0]",0.341199979361695
878,-13.5,1148,"[-427388.0, -853451.0, -1097003.5, -1329928.5, -1823731.0]",0.3402543106736652
879,-13.5,1149,"[-430771.0, -858514.0, -1102501.5, -1336071.5, -1830054.0]",0.33932192521220206
880,-13.5,1150,"[-434088.0, -863455.0, -1107847.5, -1342032.5, -1836135.0]",0.3384022517541682
881,-13.5,1151,"[-437339.0, -868274.0, -1113041.5, -1347811.5, -1841974.0]",0.3374947400703226
882,-13.5,1152,"[-440524.0, -872971.0, -1118083.5, -1353408.5, -1847571.0]",0.33659885970104525
883,-13.5,1153,"[-443643.0, -877546.0, -1122973.5, -1358823.5, -1852926.0]",0.3357140988049319
884,-13.5,1154,"[-446696.0, -881999.0, -1127711.5, -1364056.5, -1858039.0]",0.33483996307476865
885,-13.5,1155,"[-449683.0, -886330.0, -1132297.5, -1369107.5, -1862910.0]",0.3339759747158409
886,-13.5,1156,"[-452604.0, -890539.0, -1136731.5, -1373976.5, -1867539.0]",0.3331216714819301
887,-13.5,1157,"[-455459.0, -894626.0, -1141013.5, -1378663.5, -1871926.0]",0.33227660576471585
888,-13.5,1158,"[-458248.0, -898591.0, -1145143.5, -1383168.5, -1876071.0]",0.3314403437326317
889,-13.5,1159,"[-460971.0, -902434.0, -1149121.5, -1387491.5, -1879974.0]",0.3306124645155218
890,-13.5,1160,"[-463628.0, -906155.0, -1152947.5, -1391632.5, -1883635.0]",0.3297925594317211
891,-13.5,1161,"[-466219.0, -909754.0, -1156621.5, -1395591.5, -1887054.0]",0.32898023125442805
892,-13.5,1162,"[-468744.0, -913231.0, -1160143.5, -1399368.5, -1890231.0]",0.3281750935144669
893,-13.5,1163,"[-471203.0, -916586.0, -1163513.5, -1402963.5, -1893166.0]",0.327376769836742
894,-13.5,1164,"[-473596.0, -919819.0, -1166731.5, -1406376.5, -1895859.0]",0.32658489330787377
895,-13.5,1165,"[-475923.0, -922930.0, -1169797.5, -1409607.5, -1898310.0]",0.3257991058726794
896,-13.5,1166,"[-478184.0, -925919.0, -1172711.5, -1412656.5, -1900519.0]",0.32501905775731366
897,-13.5,1167,"[-480379.0, -928786.0, -1175473.5, -1415523.5, -1902486.0]",0.3242444069170311
898,-13.5,1168,"[-482508.0, -931531.0, -1178083.5, -1418208.5, -1904211.0]",0.323474818506657
899,-13.5,1169,"[-484571.0, -934154.0, -1180541.5, -1420711.5, -1905694.0]",0.32270996437197336
900,-13.5,1170,"[-486568.0, -936655.0, -1182847.5, -1423032.5, -1906935.0]",0.321949522560334
901,-13.5,1171,"[-488499.0, -939034.0, -1185001.5, -1425171.5, -1907934.0]",0.3211931768489179
902,-13.5,1172,"[-490364.0, -941291.0, -1187003.5, -1427128.5, -1908691.0]",0.32044061628911885
903,-13.5,1173,"[-492163.0, -943426.0, -1188853.5, -1428903.5, -1909206.0]",0.3196915347656507
904,-13.5,1174,"[-493896.0, -945439.0, -1190551.5, -1430496.5, -1909479.0]",0.3189456305690148
905,-13.5,1175,"[-495563.0, -947330.0, -1192097.5, -1431907.5, -1909510.0]",0.3182026059800469
906,-13.5,1176,"[-497164.0, -949099.0, -1193491.5, -1433136.5, -1909299.0]",0.31746216686531187
907,-13.5,1177,"[-498699.0, -950746.0, -1194733.5, -1434183.5, -1908846.0]",0.3167240222821722
908,-13.5,1178,"[-500168.0, -952271.0, -1195823.5, -1435048.5, -1908151.0]",0.31598788409239686
909,-13.5,1179,"[-501571.0, -953674.0, -1196761.5, -1435731.5, -1907214.0]",0.3152534665832187
910,-13.0,1115,"[-258927.0, -581635.0, -785280.0, -971315.0, -1408245.0]",0.3881753691639441
911,-13.0,1116,"[-264488.0, -590724.0, -795794.0, -983464.0, -1422554.0]",0.38609995898471394
912,-13.0,1117,"[-269983.0, -599691.0, -806156.0, -995431.0, -1436621.0]",0.38409048750670055
913,-13.0,1118,"[-275412.0, -608536.0, -816366.0, -1007216.0, -1450446.0]",0.3821434274752909
914,-13.0,1119,"[-280775.0, -617259.0, -826424.0, -1018819.0, -1464029.0]",0.3802554889043012
915,-13.0,1120,"[-286072.0, -625860.0, -836330.0, -1030240.0, -1477370.0]",0.3784235992059911
916,-13.0,1121,"[-291303.0, -634339.0, -846084.0, -1041479.0, -1490469.0]",0.3766448852770912
917,-13.0,1122,"[-296468.0, -642696.0, -855686.0, -1052536.0, -1503326.0]",0.37491665731953755
918,-13.0,1123,"[-301567.0, -650931.0, -865136.0, -1063411.0, -1515941.0]",0.3732363942027562
919,-13.0,1124,"[-306600.0, -659044.0, -874434.0, -1074104.0, -1528314.0]",0.37160173019851905
920,-13.0,1125,"[-311567.0, -667035.0, -883580.0, -1084615.0, -1540445.0]",0.3700104429402292
921,-13.0,1126,"[-316468.0, -674904.0, -892574.0, -1094944.0, -1552334.0]",0.3684604424764699
922,-13.0,1127,"[-321303.0, -682651.0, -901416.0, -1105091.0, -1563981.0]",0.36694976130422025
923,-13.0,1128,"[-326072.0, -690276.0, -910106.0, -1115056.0, -1575386.0]",0.3654765452806387
924,-13.0,1129,"[-330775.0, -697779.0, -918644.0, -1124839.0, -1586549.0]",0.3640390453240533
925,-13.0,1130,"[-335412.0, -705160.0, -927030.0, -1134440.0, -1597470.0]",0.36263560982502013
926,-13.0,1131,"[-339983.0, -712419.0, -935264.0, -1143859.0, -1608149.0]",0.36126467769724246
927,-13.0,1132,"[-344488.0, -719556.0, -943346.0, -1153096.0, -1618586.0]",0.3599247720059459
928,-13.0,1133,"[-348927.0, -726571.0, -951276.0, -1162151.0, -1628781.0]",0.358614494118155
929,-13.0,1134,"[-353300.0, -733464.0, -959054.0, -1171024.0, -1638734.0]",0.3573325183253233
930,-13.0,1135,"[-357607.0, -740235.0, -966680.0, -1179715.0, -1648445.0]",0.3560775868940594
931,-13.0,1136,"[-361848.0, -746884.0, -974154.0, -1188224.0, -1657914.0]",0.3548485055053495
932,-13.0,1137,"[-366023.0, -753411.0, -981476.0, -1196551.0, -1667141.0]",0.35364413904679565
933,-13.0,1138,"[-370132.0, -759816.0, -988646.0, -1204696.0, -1676126.0]",0.35246340772602236
934,-13.0,1139,"[-374175.0, -766099.0, -995664.0, -1212659.0, -1684869.0]",0.3513052834766342
935,-13.0,1140,"[-378152.0, -772260.0, -1002530.0, -1220440.0, -1693370.0]",0.350168786630962
936,-13.0,1141,"[-382063.0, -778299.0, -1009244.0, -1228039.0, -1701629.0]",0.3490529828363802
937,-13.0,1142,"[-385908.0, -784216.0, -1015806.0, -1235456.0, -1709646.0]",0.34795698019423776
938,-13.0,1143,"[-389687.0, -790011.0, -1022216.0, -1242691.0, -1717421.0]",0.3468799266024619
939,-13.0,1144,"[-393400.0, -795684.0, -1028474.0, -1249744.0, -1724954.0]",0.3458210072846947
940,-13.0,1145,"[-397047.0, -801235.0, -1034580.0, -1256615.0, -1732245.0]",0.34477944249042747
941,-13.0,1146,"[-400628.0, -806664.0, -1040534.0, -1263304.0, -1739294.0]",0.3437544853520402
942,-13.0,1147,"[-404143.0, -811971.0, -1046336.0, -1269811.0, -1746101.0]",0.3427454198859419
943,-13.0,1148,"[-407592.0, -817156.0, -1051986.0, -1276136.0, -1752666.0]",0.34175155912616556
944,-13.0,1149,"[-410975.0, -822219.0, -1057484.0, -1282279.0, -1758989.0]",0.34077224337980916
945,-13.0,1150,"[-414292.0, -827160.0, -1062830.0, -1288240.0, -1765070.0]",0.3398068385946522
946,-13.0,1151,"[-417543.0, -831979.0, -1068024.0, -1294019.0, -1770909.0]",0.3388547348301172
947,-13.0,1152,"[-420728.0, -836676.0, -1073066.0, -1299616.0, -1776506.0]",0.3379153448235044
948,-13.0,1153,"[-423847.0, -841251.0, -1077956.0, -1305031.0, -1781861.0]",0.33698810264411466
949,-13.0,1154,"[-426900.0, -845704.0, -1082694.0, -1310264.0, -1786974.0]",0.336072462428492
950,-13.0,1155,"[-429887.0, -850035.0, -1087280.0, -1315315.0, -1791845.0]",0.3351678971905767
951,-13.0,1156,"[-432808.0, -854244.0, -1091714.0, -1320184.0, -1796474.0]",0.3342738977010691
952,-13.0,1157,"[-435663.0, -858331.0, -1095996.0, -1324871.0, -1800861.0]",0.3333899714307574
953,-13.0,1158,"[-438452.0, -862296.0, -1100126.0, -1329376.0, -1805006.0]",0.3325156415529833
954,-13.0,1159,"[-441175.0, -866139.0, -1104104.0, -1333699.0, -1808909.0]",0.33165044600079296
955,-13.0,1160,"[-443832.0, -869860.0, -1107930.0, -1337840.0, -1812570.0]",0.3307939365746643
956,-13.0,1161,"[-446423.0, -873459.0, -1111604.0, -1341799.0, -1815989.0]",0.32994567809701225
957,-13.0,1162,"[-448948.0, -876936.0, -1115126.0, -1345576.0, -1819166.0]",0.32910524760995497
958,-13.0,1163,"[-451407.0, -880291.0, -1118496.0, -1349171.0, -1822101.0]",0.32827223361308244
959,-13.0,1164,"[-453800.0, -883524.0, -1121714.0, -1352584.0, -1824794.0]",0.3274462353382008
960,-13.0,1165,"[-456127.0, -886635.0, -1124780.0, -1355815.0, -1827245.0]",0.3266268620582373
961,-13.0,1166,"[-458388.0, -889624.0, -1127694.0, -1358864.0, -1829454.0]",0.32581373242768746
962,-13.0,1167,"[-460583.0, -892491.0, -1130456.0, -1361731.0, -1831421.0]",0.3250064738521552
963,-13.0,1168,"[-462712.0, -895236.0, -1133066.0, -1364416.0, -1833146.0]",0.3242047218847037
964,-13.0,1169,"[-464775.0, -897859.0, -1135524.0, -1366919.0, -1834629.0]",0.323408119646873
965,-13.0,1170,"[-466772.0, -900360.0, -1137830.0, -1369240.0, -1835870.0]",0.3226163172723567
966,-13.0,1171,"[-468703.0, -902739.0, -1139984.0, -1371379.0, -1836869.0]",0.3218289713714453
967,-13.0,1172,"[-470568.0, -904996.0, -1141986.0, -1373336.0, -1837626.0]",0.32104574451445683
968,-13.0,1173,"[-472367.0, -907131.0, -1143836.0, -1375111.0, -1838141.0]",0.3202663047324663
969,-13.0,1174,"[-474100.0, -909144.0, -1145534.0, -1376704.0, -1838414.0]",0.31949032503374014
970,-13.0,1175,"[-475767.0, -911035.0, -1147080.0, -1378115.0, -1838445.0]",0.3187174829343553
971,-13.0,1176,"[-477368.0, -912804.0, -1148474.0, -1379344.0, -1838234.0]",0.3179474600015566
972,-13.0,1177,"[-478903.0, -914451.0, -1149716.0, -1380391.0, -1837781.0]",0.31717994140846717
973,-13.0,1178,"[-480372.0, -915976.0, -1150806.0, -1381256.0, -1837086.0]",0.31641461549882266
974,-13.0,1179,"[-481775.0, -917379.0, -1151744.0, -1381939.0, -1836149.0]",0.31565117336044846
975,-12.5,1115,"[-239131.0, -545340.0, -740262.5, -917522.5, -1337180.0]",0.39314231012246276
976,-12.5,1116,"[-244692.0, -554429.0, -750776.5, -929671.5, -1351489.0]",0.39087755914945693
977,-12.5,1117,"[-250187.0, -563396.0, -761138.5, -941638.5, -1365556.0]",0.38868852391447933
978,-12.5,1118,"[-255616.0, -572241.0, -771348.5, -953423.5, -1379381.0]",0.3865709904094852
979,-12.5,1119,"[-260979.0, -580964.0, -781406.5, -965026.5, -1392964.0]",0.3845210406546539
980,-12.5,1120,"[-266276.0, -589565.0, -791312.5, -976447.5, -1406305.0]",0.38253502687159446
981,-12.5,1121,"[-271507.0, -598044.0, -801066.5, -987686.5, -1419404.0]",0.38060954830507726
982,-12.5,1122,"[-276672.0, -606401.0, -810668.5, -998743.5, -1432261.0]",0.37874143038141017
983,-12.5,1123,"[-281771.0, -614636.0, -820118.5, -1009618.5, -1444876.0]",0.37692770593284136
984,-12.5,1124,"[-286804.0, -622749.0, -829416.5, -1020311.5, -1457249.0]",0.3751655982525916
985,-12.5,1125,"[-291771.0, -630740.0, -838562.5, -1030822.5, -1469380.0]",0.37345250577526545
986,-12.5,1126,"[-296672.0, -638609.0, -847556.5, -1041151.5, -1481269.0]",0.3717859882032622
987,-12.5,1127,"[-301507.0, -646356.0, -856398.5, -1051298.5, -1492916.0]",0.37016375392206374
988,-12.5,1128,"[-306276.0, -653981.0, -865088.5, -1061263.5, -1504321.0]",0.36858364856647685
989,-12.5,1129,"[-310979.0, -661484.0, -873626.5, -1071046.5, -1515484.0]",0.3670436446165022
990,-12.5,1130,"[-315616.0, -668865.0, -882012.5, -1080647.5, -1526405.0]",0.36554183191588957
991,-12.5,1131,"[-320187.0, -676124.0, -890246.5, -1090066.5, -1537084.0]",0.36407640901892635
992,-12.5,1132,"[-324692.0, -683261.0, -898328.5, -1099303.5, -1547521.0]",0.36264567528188446
993,-12.5,1133,"[-329131.0, -690276.0, -906258.5, -1108358.5, -1557716.0]",0.36124802362503106
994,-12.5,1134,"[-333504.0, -697169.0, -914036.5, -1117231.5, -1567669.0]",0.3598819338993997
995,-12.5,1135,"[-337811.0, -703940.0, -921662.5, -1125922.5, -1577380.0]",0.35854596679977957
996,-12.5,1136,"[-342052.0, -710589.0, -929136.5, -1134431.5, -1586849.0]",0.3572387582717457
997,-12.5,1137,"[-346227.0, -717116.0, -936458.5, -1142758.5, -1596076.0]",0.3559590143661594
998,-12.5,1138,"[-350336.0, -723521.0, -943628.5, -1150903.5, -1605061.0]",0.354705506499492
999,-12.5,1139,"[-354379.0, -729804.0, -950646.5, -1158866.5, -1613804.0]",0.35347706708268334
1000,-12.5,1140,"[-358356.0, -735965.0, -957512.5, -1166647.5, -1622305.0]",0.35227258548508444
1001,-12.5,1141,"[-362267.0, -742004.0, -964226.5, -1174246.5, -1630564.0]",0.3510910043034423
1002,-12.5,1142,"[-366112.0, -747921.0, -970788.5, -1181663.5, -1638581.0]",0.3499313159088991
1003,-12.5,1143,"[-369891.0, -753716.0, -977198.5, -1188898.5, -1646356.0]",0.34879255924765906
1004,-12.5,1144,"[-373604.0, -759389.0, -983456.5, -1195951.5, -1653889.0]",0.3476738168733602
1005,-12.5,1145,"[-377251.0, -764940.0, -989562.5, -1202822.5, -1661180.0]",0.346574212191308
1006,-12.5,1146,"[-380832.0, -770369.0, -995516.5, -1209511.5, -1668229.0]",0.3454929068966245
1007,-12.5,1147,"[-384347.0, -775676.0, -1001318.5, -1216018.5, -1675036.0]",0.3444290985900551
1008,-12.5,1148,"[-387796.0, -780861.0, -1006968.5, -1222343.5, -1681601.0]",0.3433820185566888
1009,-12.5,1149,"[-391179.0, -785924.0, -1012466.5, -1228486.5, -1687924.0]",0.34235092969420167
1010,-12.5,1150,"[-394496.0, -790865.0, -1017812.5, -1234447.5, -1694005.0]",0.3413351245784475
1011,-12.5,1151,"[-397747.0, -795684.0, -1023006.5, -1240226.5, -1699844.0]",0.34033392365531095
1012,-12.5,1152,"[-400932.0, -800381.0, -1028048.5, -1245823.5, -1705441.0]",0.3393466735487179
1013,-12.5,1153,"[-404051.0, -804956.0, -1032938.5, -1251238.5, -1710796.0]",0.33837274547557833
1014,-12.5,1154,"[-407104.0, -809409.0, -1037676.5, -1256471.5, -1715909.0]",0.33741153375923405
1015,-12.5,1155,"[-410091.0, -813740.0, -1042262.5, -1261522.5, -1720780.0]",0.3364624544336975
1016,-12.5,1156,"[-413012.0, -817949.0, -1046696.5, -1266391.5, -1725409.0]",0.3355249439316149
1017,-12.5,1157,"[-415867.0, -822036.0, -1050978.5, -1271078.5, -1729796.0]",0.3345984578494736
1018,-12.5,1158,"[-418656.0, -826001.0, -1055108.5, -1275583.5, -1733941.0]",0.3336824697840954
1019,-12.5,1159,"[-421379.0, -829844.0, -1059086.5, -1279906.5, -1737844.0]",0.33277647023494483
1020,-12.5,1160,"[-424036.0, -833565.0, -1062912.5, -1284047.5, -1741505.0]",0.33187996556720406
1021,-12.5,1161,"[-426627.0, -837164.0, -1066586.5, -1288006.5, -1744924.0]",0.3309924770309667
1022,-12.5,1162,"[-429152.0, -840641.0, -1070108.5, -1291783.5, -1748101.0]",0.33011353983225356
1023,-12.5,1163,"[-431611.0, -843996.0, -1073478.5, -1295378.5, -1751036.0]",0.3292427022518766
1024,-12.5,1164,"[-434004.0, -847229.0, -1076696.5, -1298791.5, -1753729.0]",0.3283795248084725
1025,-12.5,1165,"[-436331.0, -850340.0, -1079762.5, -1302022.5, -1756180.0]",0.3275235794622902
1026,-12.5,1166,"[-438592.0, -853329.0, -1082676.5, -1305071.5, -1758389.0]",0.3266744488565587
1027,-12.5,1167,"[-440787.0, -856196.0, -1085438.5, -1307938.5, -1760356.0]",0.3258317255934816
1028,-12.5,1168,"[-442916.0, -858941.0, -1088048.5, -1310623.5, -1762081.0]",0.3249950115421017
1029,-12.5,1169,"[-444979.0, -861564.0, -1090506.5, -1313126.5, -1763564.0]",0.32416391717545956
1030,-12.5,1170,"[-446976.0, -864065.0, -1092812.5, -1315447.5, -1764805.0]",0.32333806093463546
1031,-12.5,1171,"[-448907.0, -866444.0, -1094966.5, -1317586.5, -1765804.0]",0.3225170686174074
1032,-12.5,1172,"[-450772.0, -868701.0, -1096968.5, -1319543.5, -1766561.0]",0.32170057278939607
1033,-12.5,1173,"[-452571.0, -870836.0, -1098818.5, -1321318.5, -1767076.0]",0.32088821221568536
1034,-12.5,1174,"[-454304.0, -872849.0, -1100516.5, -1322911.5, -1767349.0]",0.320079631311017
1035,-12.5,1175,"[-455971.0, -874740.0, -1102062.5, -1324322.5, -1767380.0]",0.31927447960675365
1036,-12.5,1176,"[-457572.0, -876509.0, -1103456.5, -1325551.5, -1767169.0]",0.31847241123289366
1037,-12.5,1177,"[-459107.0, -878156.0, -1104698.5, -1326598.5, -1766716.0]",0.3176730844134963
1038,-12.5,1178,"[-460576.0, -879681.0, -1105788.5, -1327463.5, -1766021.0]",0.31687616097394544
1039,-12.5,1179,"[-461979.0, -881084.0, -1106726.5, -1328146.5, -1765084.0]",0.31608130585853916
1040,-12.0,1115,"[-219335.0, -509045.0, -695245.0, -863730.0, -1266115.0]",0.3987409489878907
1041,-12.0,1116,"[-224896.0, -518134.0, -705759.0, -875879.0, -1280424.0]",0.39625407617891584
1042,-12.0,1117,"[-230391.0, -527101.0, -716121.0, -887846.0, -1294491.0]",0.39385494878212235
1043,-12.0,1118,"[-235820.0, -535946.0, -726331.0, -899631.0, -1308316.0]",0.3915384706711523
1044,-12.0,1119,"[-241183.0, -544669.0, -736389.0, -911234.0, -1321899.0]",0.38929992059379437
1045,-12.0,1120,"[-246480.0, -553270.0, -746295.0, -922655.0, -1335240.0]",0.3871349180060674
1046,-12.0,1121,"[-251711.0, -561749.0, -756049.0, -933894.0, -1348339.0]",0.3850393925657533
1047,-12.0,1122,"[-256876.0, -570106.0, -765651.0, -944951.0, -1361196.0]",0.38300955683572807
1048,-12.0,1123,"[-261975.0, -578341.0, -775101.0, -955826.0, -1373811.0]",0.38104188180947585
1049,-12.0,1124,"[-267008.0, -586454.0, -784399.0, -966519.0, -1386184.0]",0.3791330749237451
1050,-12.0,1125,"[-271975.0, -594445.0, -793545.0, -977030.0, -1398315.0]",0.3772800602679844
1051,-12.0,1126,"[-276876.0, -602314.0, -802539.0, -987359.0, -1410204.0]",0.375479960738285
1052,-12.0,1127,"[-281711.0, -610061.0, -811381.0, -997506.0, -1421851.0]",0.37373008191611423
1053,-12.0,1128,"[-286480.0, -617686.0, -820071.0, -1007471.0, -1433256.0]",0.37202789748002624
1054,-12.0,1129,"[-291183.0, -625189.0, -828609.0, -1017254.0, -1444419.0]",0.37037103598251714
1055,-12.0,1130,"[-295820.0, -632570.0, -836995.0, -1026855.0, -1455340.0]",0.36875726884484816
1056,-12.0,1131,"[-300391.0, -639829.0, -845229.0, -1036274.0, -1466019.0]",0.367184499440498
1057,-12.0,1132,"[-304896.0, -646966.0, -853311.0, -1045511.0, -1476456.0]",0.36565075315335305
1058,-12.0,1133,"[-309335.0, -653981.0, -861241.0, -1054566.0, -1486651.0]",0.3641541683101325
1059,-12.0,1134,"[-313708.0, -660874.0, -869019.0, -1063439.0, -1496604.0]",0.3626929878982043
1060,-12.0,1135,"[-318015.0, -667645.0, -876645.0, -1072130.0, -1506315.0]",0.3612655519900918
1061,-12.0,1136,"[-322256.0, -674294.0, -884119.0, -1080639.0, -1515784.0]",0.3598702908048349
1062,-12.0,1137,"[-326431.0, -680821.0, -891441.0, -1088966.0, -1525011.0]",0.3585057183441288
1063,-12.0,1138,"[-330540.0, -687226.0, -898611.0, -1097111.0, -1533996.0]",0.35717042654795483
1064,-12.0,1139,"[-334583.0, -693509.0, -905629.0, -1105074.0, -1542739.0]",0.35586307992039345
1065,-12.0,1140,"[-338560.0, -699670.0, -912495.0, -1112855.0, -1551240.0]",0.3545824105815611
1066,-12.0,1141,"[-342471.0, -705709.0, -919209.0, -1120454.0, -1559499.0]",0.35332721370624326
1067,-12.0,1142,"[-346316.0, -711626.0, -925771.0, -1127871.0, -1567516.0]",0.3520963433138851
